-0.641296	-0.699839	-0.314586	1
-0.395024	0.867836	0.301358	1
-0.349896	0.844439	-0.40558	1
0.931383	-0.0772826	0.355743	1
0.348988	0.791105	0.502354	1
0.0142681	0.749425	-0.661936	1
0.758478	-0.470288	-0.451155	1
-0.20878	0.365223	0.907206	1
-0.863982	0.200615	-0.461832	1
0.161704	0.54421	-0.823217	1
-0.74289	-0.467477	0.479145	1
-0.681184	-0.303232	-0.666362	1
0.783009	0.550487	0.289587	1
-0.652032	-0.735876	0.182594	1
-0.511882	-0.454489	0.728983	1
0.00895643	0.89626	-0.443438	1
0.923173	0.140309	-0.357863	1
-0.779566	-0.393542	-0.487239	1
0.683789	-0.580225	-0.442461	1
0.456178	-0.81047	-0.367477	1
-0.16903	-0.213848	-0.962132	1
0.45844	-0.878615	-0.133672	1
0.659653	-0.57069	-0.48905	1
-0.372479	-0.250449	0.893607	1
0.0931126	-0.953499	0.286652	1
0.997763	-0.0621641	-0.0245948	1
0.734399	-0.470351	0.489313	1
-0.160619	0.450543	0.878187	1
-0.0445949	0.0403387	0.99819	1
-0.309475	-0.577429	-0.755514	1
-0.828604	-0.484272	-0.280886	1
0.65367	0.230748	-0.720744	1
0.929614	-0.363612	0.0600419	1
0.506047	-0.65504	-0.561105	1
-0.343542	0.101624	-0.933623	1
0.648921	0.365011	-0.667584	1
-0.265082	-0.849875	-0.45546	1
0.247923	0.667738	0.701897	1
0.947279	0.0340347	0.318596	1
-0.15367	0.338445	0.928353	1
-0.566669	-0.687751	0.453744	1
0.860926	-0.500791	0.0895201	1
-0.788253	0.59237	0.166598	1
0.709985	-0.589052	0.385927	1
-0.319344	0.638618	-0.700133	1
-0.277591	-0.614113	-0.738789	1
0.422654	-0.12426	-0.897732	1
0.799706	-0.193896	0.56822	1
-0.57404	0.72394	-0.382608	1
0.934361	-0.258486	-0.245265	1
0.964378	0.231321	0.12832	1
0.561479	0.824167	0.0740913	1
0.288446	-0.87422	-0.390561	1
-0.0455291	0.39117	-0.919191	1
-0.476927	0.768668	-0.42625	1
0.617212	-0.67285	0.407827	1
0.610258	0.335525	0.717641	1
0.14164	0.0820685	-0.98651	1
-0.414165	-0.041796	0.909242	1
0.705917	0.704164	0.0763844	1
0.429376	-0.496464	0.754427	1
-0.0822484	-0.843671	0.530523	1
-0.90597	0.31843	-0.278963	1
0.185276	-0.914374	0.35999	1
0.347606	0.587524	-0.730743	1
-0.355344	0.178556	0.917523	1
-0.892031	0.000126925	0.451975	1
0.319935	-0.94702	0.0281922	1
-0.604739	-0.433837	-0.667889	1
-0.914674	-0.389733	-0.107141	1
-0.441303	0.619912	0.648815	1
-0.456013	-0.527583	0.716734	1
-0.32398	-0.694872	-0.64202	1
0.391737	-0.919361	0.0362894	1
0.51107	0.800572	0.312877	1
-0.0923093	-0.6117	0.785686	1
-0.869329	-0.350831	-0.348115	1
-0.741277	0.445299	0.502212	1
-0.538478	-0.75712	0.369879	1
-0.634685	-0.106906	-0.765341	1
0.0432088	-0.931438	-0.361327	1
0.543281	0.0191249	0.839333	1
0.847474	-0.478964	-0.228871	1
0.824928	0.374238	0.423604	1
0.58019	0.812069	0.0626378	1
0.578992	0.678126	0.452674	1
0.535374	0.415275	0.735474	1
0.556145	-0.557574	0.61629	1
0.511222	-0.489626	0.706341	1
0.234681	0.235171	-0.943196	1
0.870589	-0.382495	0.309472	1
0.182349	0.487605	0.853809	1
0.804364	-0.331304	-0.493189	1
-0.574513	-0.614503	-0.540666	1
-0.022044	-0.129804	0.991295	1
-0.570431	-0.756551	-0.319748	1
-0.824535	-0.0184188	-0.565512	1
0.198591	-0.864693	0.461375	1
0.237396	-0.204029	-0.949745	1
0.0430989	-0.662912	-0.747456	1
