-0.730771	0.53541	-0.42345	
-0.276789	-0.955084	-0.105841	
0.129614	0.918368	-0.373899	
0.958904	0.258409	0.117163	
0.648309	0.677452	-0.347497	
0.979114	0.166211	0.117084	
0.105498	-0.426199	0.898457	
0.327337	-0.93661	-0.124948	
0.850535	-0.0214072	-0.525483	
0.83447	0.293838	0.466176	
-0.158942	0.456734	-0.875289	
0.700812	0.689668	0.182268	
-0.010952	0.0798568	-0.996746	
-0.123277	0.862391	0.491003	
-0.576983	-0.258	0.774936	
-0.410176	0.458145	0.78858	
-0.321969	0.772624	-0.547164	
0.0908244	-0.694252	0.713978	
0.243273	-0.464789	-0.851345	
-0.837782	0.439876	-0.323466	
-0.385381	-0.00400216	-0.922749	
0.161599	0.663255	-0.730738	
-0.0632648	-0.443371	-0.894103	
0.468506	-0.633094	-0.616194	
-0.930624	-0.364009	-0.037913	
-0.0348738	0.546182	-0.83694	
-0.651834	0.249259	-0.716228	
-0.42068	0.424711	0.801654	
0.792472	0.264931	-0.549363	
0.46442	0.278953	-0.840535	
-0.832728	-0.543822	0.104023	
-0.592671	0.792596	0.143293	
0.457156	0.887724	-0.0543591	
-0.413208	-0.856123	-0.310342	
-0.994854	-0.100394	0.013677	
-0.380014	0.92498	0.00146788	
0.121702	-0.944473	-0.305221	
-0.378877	0.841435	-0.385279	
0.317388	0.751669	0.57815	
0.293543	0.254877	-0.921342	
-0.256104	0.886219	-0.38604	
0.81631	0.125637	-0.563784	
0.109031	-0.993913	-0.0158051	
-0.344207	-0.878806	-0.330488	
0.0544943	0.977227	0.205081	
-0.81278	0.34641	0.468389	
-0.0601614	0.701835	0.709795	
0.530623	0.323581	-0.783412	
-0.933149	0.353019	-0.0679066	
-0.377394	-0.89664	0.231541	
-0.726665	-0.4176	0.545498	
-0.344517	0.918625	-0.193485	
-0.614121	-0.129415	0.778529	
-0.802785	-0.595501	-0.030255	
0.193891	0.979738	-0.0501971	
-0.946627	-0.237312	0.218129	
0.248194	-0.605425	0.756214	
-0.335137	-0.319488	0.886347	
-0.0293555	-0.0926347	-0.995267	
0.787449	0.185052	0.587945	
0.86031	0.388619	0.329913	
-0.446597	0.308269	0.839953	
0.467025	-0.45502	0.758185	
0.225555	0.33592	-0.914485	
-0.0535289	-0.767187	0.639186	
0.696911	0.603515	-0.387407	
-0.841839	-0.487532	-0.231558	
-0.924353	0.176881	0.33806	
-0.910129	0.0544945	-0.410726	
0.731426	0.267808	-0.627132	
-0.348815	0.676383	-0.648717	
0.99311	0.110357	0.039408	
-0.173183	0.315912	0.932849	
0.0852411	-0.560495	-0.823759	
0.475518	-0.770862	0.423857	
-0.617052	0.0963994	0.780995	
0.887507	-0.430586	-0.164093	
-0.584324	0.633846	0.506759	
0.937821	0.344949	-0.0387649	
0.298542	0.621162	-0.72459	
-0.925851	-0.283996	-0.249291	
0.024726	0.251813	-0.96746	
-0.473311	-0.605157	-0.640126	
-0.772358	0.0261731	0.634649	
-0.375247	0.329189	0.866501	
0.868081	0.0840615	0.489254	
0.150974	-0.764901	-0.626206	
-0.614317	-0.736743	-0.282532	
-0.92903	-0.164056	-0.331644	
-0.430958	0.850239	0.302271	
-0.413595	0.876382	-0.246767	
-0.818009	0.552258	0.160849	
-0.716878	-0.668955	-0.196431	
0.233132	-0.271792	-0.933691	
-0.411079	0.703505	-0.579737	
-0.879876	-0.20371	-0.429325	
0.957545	0.264315	0.115086	
0.860604	-0.474019	-0.18619	
-0.584596	0.179869	0.791135	
0.642742	0.213603	0.735701	
0.206881	0.84716	-0.489409	
-0.00912637	-0.943283	0.331865	
-0.982916	0.157449	0.0953164	
0.36259	-0.930427	-0.0532401	
0.478177	-0.0434381	0.877189	
0.120005	-0.853466	0.507144	
0.431332	0.467054	-0.771889	
0.851327	0.035357	-0.523443	
-0.759272	0.325323	0.563623	
0.13556	0.160661	-0.977656	
0.691701	-0.697552	-0.187002	
-0.16526	0.775982	-0.608721	
-0.381582	0.918901	0.100079	
0.233002	-0.616218	0.75232	
-0.451451	-0.00489258	-0.892283	
0.617939	-0.352504	-0.702775	
-0.979148	0.0223771	-0.20191	
-0.946279	-0.27792	0.165279	
0.292244	0.637628	0.712758	
0.0685225	-0.995365	0.0674705	
-0.120154	-0.58097	0.805008	
0.976329	-0.21565	0.0166246	
0.408103	0.348277	0.843893	
0.211182	0.221545	0.952008	
-0.776595	0.351431	-0.522873	
0.129817	-0.797692	-0.588928	
-0.882652	-0.0308595	0.469012	
-0.54342	-0.201628	0.814887	
0.786333	-0.566678	0.246083	
-0.128072	0.675024	-0.726595	
0.297789	-0.895384	0.331072	
-0.360978	-0.931247	0.0497432	
0.0196705	-0.954595	-0.297255	
-0.277585	0.160955	-0.947122	
-0.865302	0.282365	-0.414153	
0.439837	0.875661	-0.199402	
-0.306387	0.474117	0.825433	
0.482265	-0.803694	-0.348563	
-0.097531	-0.868574	-0.485867	
0.862076	-0.136321	0.4881	
0.683682	-0.346108	-0.642486	
0.969053	0.110646	-0.220664	
-0.358106	0.933665	-0.00548281	
-0.884467	-0.3527	0.305483	
0.958977	-0.0955358	-0.266902	
0.0135194	-0.779971	-0.625669	
-0.207849	0.336816	-0.918343	
-0.0618524	-0.234134	-0.970235	
0.0850366	0.836617	0.541148	
-0.620122	-0.67	-0.408103	
0.148859	0.417733	0.896293	
-0.934372	0.356299	-0.000361358	
-0.348108	0.356299	0.867105	
-0.496763	-0.735573	0.460607	
0.618738	0.542223	0.56847	
-0.0886272	-0.530432	0.843082	
0.550884	-0.681101	0.482316	
0.90087	-0.427801	-0.0736195	
-0.926018	0.260971	0.272737	
0.996335	-0.0817395	0.0252232	
-0.44864	-0.879633	0.158014	
0.58839	-0.260792	0.765366	
0.47783	-0.878362	0.0126023	
-0.317494	-0.319127	0.892948	
0.57114	-0.380454	-0.727361	
-0.151869	0.00351666	0.988394	
-0.574227	-0.636264	-0.5152	
-0.0751223	-0.996997	-0.0188231	
-0.501241	-0.528699	-0.685007	
0.185811	0.949351	0.253391	
0.0824208	-0.990544	-0.109679	
-0.0889027	-0.937973	0.335117	
-0.180852	-0.9782	-0.102064	
0.405648	-0.180476	-0.896035	
-0.220503	-0.160886	-0.962026	
0.708466	-0.579861	0.402291	
0.894928	0.0600809	-0.442146	
0.925176	0.308469	0.221125	
0.823599	-0.559422	0.093441	
-0.171619	0.487307	-0.8562	
0.536173	-0.0302949	0.843565	
-0.629525	-0.312461	-0.711384	
0.0759703	0.984451	0.158381	
0.693766	0.128887	-0.708574	
0.358382	0.803212	-0.475829	
0.843298	0.344239	0.412733	
-0.90254	-0.304141	-0.304829	
0.465232	-0.810657	0.35552	
-0.0513336	0.605205	-0.794413	
-0.338617	0.223621	-0.913965	
0.614143	-0.577686	0.537687	
-0.781676	0.074877	-0.619174	
0.597758	-0.519582	0.610507	
0.209602	-0.172843	-0.962389	
-0.0666274	0.842201	-0.535031	
0.0504943	0.88402	0.464713	
-0.522282	-0.843789	-0.123453	
-0.507257	-0.122381	-0.853061	
0.687601	-0.704075	-0.177434	
0.879966	-0.410247	0.239494	
-0.196863	-0.965308	-0.171538	
-0.770472	0.307655	-0.55832	
0.144391	-0.0452087	0.988487	
0.494053	0.240063	0.835632	
0.826265	0.516028	-0.225836	
-0.495024	0.818267	0.292215	
0.249384	0.681265	-0.688248	
0.947043	-0.291518	-0.134635	
-0.987954	-0.126227	0.0895246	
0.109999	-0.377994	0.91925	
-0.00464654	0.680481	0.732751	
0.961456	0.207674	0.180204	
0.999646	-0.0263062	-0.00405	
-0.858765	0.112072	-0.499963	
-0.429288	-0.848649	0.309042	
-0.892456	0.372114	-0.255057	
0.64546	0.00496953	-0.763778	
0.149325	0.986605	-0.0656755	
-0.287087	-0.458882	0.840838	
-0.76098	0.238868	0.603201	
