-1.98552	-6.09513
-8.30707	-7.33552
-1.29433	-5.9184
-8.36231	-3.48632
-6.75923	-13.3265
-6.62722	-8.32826
-2.65194	-7.48186
0.638837	-10.4164
-4.73587	-9.2997
-3.71358	6.1881
3.4495	-12.8521
-12.574	-5.42207
-9.67039	-1.65138
-3.04632	-4.6355
-5.83453	8.5697
-4.32951	1.0498
-6.57692	-0.321252
-5.69463	-3.17164
-11.812	-14.136
-2.28944	-14.3002
-4.67223	-1.19909
-2.79428	0.00839889
-0.651169	-4.57143
-7.54333	-2.18567
-3.71739	0.0791606
-11.1433	-8.19286
-6.51152	-2.44889
-2.63113	-10.6351
-2.63817	-0.673523
-1.39627	3.85521
-11.1162	-3.631
3.74023	-7.08625
-3.85819	-4.99554
-5.7809	-0.15466
-6.82392	-1.96844
-2.70918	-3.15537
-9.0657	-1.444
-3.12603	-9.71088
-2.04911	-3.31462
-3.22101	-2.65893
-6.45157	-4.70823
-5.99444	-4.69382
-3.64781	-5.97008
-5.19811	-2.75353
-7.0389	4.19809
-9.3112	0.130954
-5.06235	-8.68585
-3.00876	0.595003
-3.67913	2.19438
6.44931	-6.72949
-1.3895	-3.98499
-0.718582	-5.47442
-6.95766	-3.00245
-5.90489	4.23542
-3.37117	3.48993
-3.8598	-11.2325
-9.77713	-2.15828
-8.18053	-3.30929
-4.44744	-2.17384
7.87276	-1.71508
-2.29247	-7.65278
-7.65433	-2.66677
-6.31081	-1.50959
-0.624273	-3.27428
0.490198	-9.28866
-7.57276	-4.05046
0.923222	-3.07444
-1.49741	-6.49449
-1.78422	-0.989525
-7.46001	-1.13579
-4.52791	-7.11923
-6.88074	-4.81346
-4.67806	-4.28368
-0.544052	1.6849
-7.55788	-5.32231
-3.13029	-1.31902
-7.1867	-3.5393
-5.26035	-0.659919
-5.51712	-7.99139
-5.01334	-4.07323
-6.91313	-4.75814
-6.79223	2.41879
-4.84435	-12.8391
-11.8648	1.92659
1.14391	-7.31177
-5.62144	-5.32939
1.58422	6.0302
-2.95248	-1.56045
-2.60888	-2.57989
-5.67233	-11.6455
-1.49636	-5.44237
-0.226474	0.269823
-2.1816	-10.5717
-3.58364	-0.84574
-3.58646	-2.13204
-0.540713	-4.7594
-3.88447	-6.82906
