-1.30854	0.960759
-2.82881	0.549847
-2.42065	1.10557
-3.69648	1.03649
-0.897202	1.16429
-0.600049	0.992003
-2.13822	0.985729
-1.67755	1.33068
-1.16108	1.4501
-0.770748	1.24412
-1.18923	0.821748
-1.74619	0.959623
-1.50141	0.567291
-2.75144	0.636265
-4.49789	0.56406
-2.51107	1.068
-3.59307	0.781969
-0.631803	1.32168
-2.93634	1.46781
-1.2749	1.17312
-1.88261	1.29441
-3.66596	1.49068
-1.9741	1.16861
-0.548504	0.660977
-3.41789	0.850011
-1.29836	0.950077
-0.861945	1.18793
-2.8328	1.37282
-4.41692	0.644853
-2.38401	0.954728
-4.4612	1.33396
-2.53631	1.39801
-1.29961	0.700169
-4.4699	1.45858
-0.90965	0.775857
-2.03494	1.41014
-3.00412	1.22935
-2.98908	0.878746
-2.50909	0.533298
-1.48316	0.59516
-1.18517	0.755364
-3.04803	0.59547
-1.08619	0.666259
-0.991661	0.991357
-2.95769	1.14537
-0.604724	1.29182
-2.47993	1.25339
-0.84508	1.19644
-1.9461	1.39928
-3.44874	1.41867
-3.38634	1.30737
-2.16804	1.112
-3.3104	1.09541
-1.48007	1.39783
-3.89927	0.718634
-1.98902	0.940659
-4.06201	0.915231
-3.90904	1.4488
-1.79378	1.11238
-3.8101	0.74346
-3.43115	1.02221
-4.18902	1.2481
-1.96176	0.894418
-2.28201	0.580592
-3.68496	1.23508
-1.15604	1.23296
-2.88003	0.859379
-1.76931	1.24996
-0.766663	0.934596
-3.97162	0.519381
-1.34019	1.24449
-0.912365	1.07959
-2.61965	0.925453
-2.28704	1.28071
-3.35092	1.06861
-0.973021	1.16621
-3.98472	0.596532
-1.84499	1.14192
-1.97877	1.27914
-0.974461	1.19152
-4.14888	1.12713
-2.94906	1.45184
-2.93475	1.00537
-3.49593	0.596591
-2.28208	0.682466
-1.60011	0.528236
-2.08674	0.948202
-3.56748	1.2516
-1.86415	1.00931
-2.5214	0.850779
-2.63057	1.26958
-1.2754	1.01355
-1.84147	0.660838
-3.38988	1.19726
-3.03031	0.887415
-2.91425	0.87719
-3.1568	0.767608
-3.95872	1.00846
-1.72604	1.36447
-2.21218	1.09963
-2.06875	1.17183
-3.31777	0.880719
-3.68066	0.851812
-1.43689	0.740251
-3.39322	0.820999
-1.76947	1.36688
-2.71406	1.23252
-0.651048	1.25566
-0.586479	1.34637
-1.46897	0.809014
-2.22997	0.959241
-1.94481	0.857873
-3.04226	1.48329
-2.64878	1.09519
