19.966	0.716247
-18.4103	7.75443
-15.2954	-12.1787
17.4385	9.69586
-12.5787	-14.2571
-2.78153	-20.7246
-18.8895	4.68163
20.1701	5.60442
-2.82224	-20.4182
-6.94165	19.1779
15.8892	10.5124
17.4667	8.43018
18.5901	-5.32808
-17.0245	-10.0925
12.8901	16.1976
17.2054	9.62232
15.4281	-11.328
-17.551	8.60007
-2.75133	20.313
3.69084	18.683
-16.342	12.4684
15.2899	13.6717
10.1456	18.2728
-18.6806	9.07589
-5.8679	18.943
-19.1114	2.22364
-7.96416	-17.8532
16.8928	10.4205
-13.2272	-15.3665
-6.9673	19.0809
-7.10225	18.9587
-2.27771	-20.1711
-18.9257	5.15155
4.82917	20.1855
-19.6555	5.37325
-1.83066	-20.4072
-19.4229	-0.902459
-0.663055	-19.4656
19.4427	2.89982
-19.1868	-1.52337
-19.6686	5.7942
11.5337	-15.7463
16.9398	10.9788
-18.474	4.49892
-19.6708	2.27413
3.94151	-20.0946
0.689815	-19.6389
-7.42237	-19.0405
-17.5458	10.6925
-20.8027	-0.293175
-10.0334	-16.9244
-17.1602	-12.1001
4.95006	19.7672
19.9625	-3.31057
18.697	-8.43764
11.7058	16.2672
19.2171	0.843203
-16.9806	9.04614
-3.70122	19.2822
15.3654	-12.4831
9.4941	16.9221
9.42025	-18.5598
-13.5061	15.518
-8.04891	-18.5576
19.7	4.95829
19.9493	3.25834
-8.71552	-16.9735
-13.2997	16.0106
-19.1712	3.34484
17.9506	7.00641
16.0724	-11.2837
-15.4664	12.3896
4.8577	-19.8098
-14.562	-12.3174
-18.0446	-8.96064
10.9082	-17.5201
18.8681	8.17817
20.4023	-3.67361
-8.91846	18.4497
-17.1409	-9.55366
19.379	-7.92617
-2.81765	18.9527
-19.8807	-4.24324
-6.54994	-19.8436
16.4601	12.2183
-3.54247	-19.3917
-17.466	-11.1832
1.63308	20.85
-10.7823	15.7392
-15.9077	-12.548
18.693	6.61922
-8.3607	-17.6671
5.46837	-18.5918
14.6476	13.105
-18.151	9.44881
-20.6767	1.11722
-17.2599	-9.89597
-18.1155	-8.63762
10.9653	16.2783
19.0697	-8.39263
19.5531	5.18724
18.3722	-5.78984
17.5112	-7.84399
-18.9315	-7.01752
-17.6656	-9.16603
-14.3691	-14.6462
-6.88583	-18.316
-3.01058	19.0901
0.121592	-20.9218
-11.322	-16.3886
0.833741	-20.3119
18.3054	7.11143
-8.78844	-18.9238
14.6729	14.8572
19.2419	2.74871
14.7513	12.5855
-4.47882	-19.9237
14.5083	15.0159
20.4559	1.61247
-13.6647	-14.1008
-11.7738	-15.7365
-17.898	7.91405
-5.75486	-19.724
-10.4625	16.7216
-19.0861	-4.45022
19.3295	-0.874877
18.6322	3.76064
11.4712	-16.6447
-17.2767	-8.94434
14.4448	14.8189
4.3743	-19.0121
-0.511916	19.802
17.1783	-9.9149
9.27261	18.2765
-7.2169	-19.481
-16.4855	-12.6214
-7.20946	-19.6238
14.5572	-12.7929
-9.47381	16.4798
-18.9182	-2.37518
16.9979	-11.0372
2.58547	19.5145
-18.156	6.11326
17.78	-11.0153
-19.7813	0.706034
-6.76455	-18.6378
12.5138	14.605
18.1599	8.79674
15.2967	11.3469
17.12	-11.4782
-20.0107	6.04004
-19.3865	-2.63624
-20.3582	3.38014
-15.4286	13.4861
-17.1164	9.59258
4.39278	-19.8555
0.94354	20.6812
2.8651	20.2991
16.2287	-11.4139
-18.4193	7.08407
-3.87614	-19.2693
17.6635	8.97295
5.68542	19.0104
-8.93344	-17.3371
17.6027	-9.60814
6.10046	-18.8923
16.7394	-8.99964
12.0727	-16.0148
2.63002	20.543
17.5841	8.03694
17.2635	8.01074
