8.56996	-0.533908
6.6163	1.10163
6.81945	1.2616
10.0765	4.43955
12.4569	-2.03989
8.5765	-3.35135
8.17172	7.53668
10.9215	-1.85057
3.52501	0.301449
13.7718	1.41938
10.5289	1.83549
13.1503	1.1872
3.54109	-2.36526
10.859	-2.57667
10.6595	-4.67007
11.7013	-3.00442
10.4012	-3.02423
10.9072	-2.00617
15.0217	2.20834
4.23791	1.05071
7.21098	-3.87216
8.27563	6.01453
16.5975	-2.58479
10.196	2.41886
5.50349	-0.699164
7.63605	0.478019
7.97888	-4.13731
11.5567	2.33683
6.15445	3.49193
10.7763	0.757875
10.7766	0.130586
8.9897	4.58429
13.4929	-3.1743
10.2192	-2.06929
7.98438	-2.44658
9.98187	-0.603833
9.2077	-3.83813
10.1627	-2.12006
12.4864	0.193838
9.05777	2.6411
2.82357	-0.531747
12.7155	-2.22502
3.9505	-2.49965
13.7802	-3.24142
7.64986	0.809686
7.14422	-1.13926
11.1828	5.2344
8.92275	-2.86345
11.9126	-0.870932
11.9353	-7.35677
8.46772	0.485909
14.4117	1.69639
12.7831	-1.78728
11.3837	-0.349208
10.1788	0.154688
9.81702	1.1044
9.2255	0.591113
13.6912	2.02731
10.5543	-0.804529
9.04407	-1.89033
8.8344	2.61056
10.417	5.00033
9.90841	-3.09322
12.6184	1.49322
16.7282	-1.74105
14.1524	2.87175
10.5959	2.96655
10.8364	2.69756
9.55331	3.48877
9.02002	-6.27824
10.1257	1.32037
11.2604	3.07014
6.4982	3.54446
7.53169	0.0268576
3.27953	0.346391
13.6099	1.55087
9.59129	-0.784228
13.0283	-1.23249
15.5942	0.889294
10.5828	3.63718
12.7187	-0.332681
6.82486	3.22632
8.04395	3.06184
13.2539	-1.42652
7.65054	4.38598
15.244	3.22463
3.71634	1.41129
6.3624	-3.0539
9.38762	1.11041
8.15536	-1.10651
12.3711	0.632921
10.8183	2.56941
11.6637	-6.89138
13.756	0.980517
11.6233	-1.74411
11.7762	-1.24508
13.4224	-0.996224
15.3978	0.327652
10.3132	2.42343
10.4535	0.296652
7.01297	2.5558
9.42019	-3.69364
11.0208	0.404021
5.64038	0.944039
11.417	4.07222
14.3043	2.84618
6.23301	4.62644
9.13927	-5.94161
10.7417	0.994989
13.0241	0.128312
15.1215	5.3691
6.57117	-0.278274
7.326	-1.76338
5.90118	4.6465
11.1554	0.444772
9.18092	1.27084
4.25499	-3.29289
10.3849	-3.05859
11.7756	-3.03068
8.85281	7.11781
10.2935	-1.7664
10.897	4.99354
6.90471	1.11991
12.8717	0.663004
11.0711	-1.13015
7.94479	-1.76946
9.3349	-0.869211
11.8136	-0.80062
10.7445	-0.465744
11.7499	-3.44737
0.0912053	-2.82247
12.7826	2.30354
9.94194	5.3229
11.067	1.31713
7.96911	4.01241
8.72124	-1.86637
10.3424	1.78732
13.342	-3.14156
11.1667	-1.17874
8.673	0.414911
9.45765	-0.559191
12.8617	-3.45773
9.59849	-5.59268
5.76583	2.42526
8.97057	-0.846406
12.9149	-1.45187
12.2795	-2.72487
10.2997	-0.597193
14.7741	-6.74344
8.3434	-0.971556
10.923	0.474355
11.6129	-2.98547
4.69626	-2.64989
10.5518	-1.68306
11.2265	-0.929058
10.0247	5.45491
6.38043	-0.645696
8.63521	-2.41444
7.78854	-0.945036
9.19645	0.854191
11.0866	-0.750062
6.17862	2.97169
8.42873	-6.1529
8.67857	-3.41106
9.40948	2.84711
10.176	0.27266
14.8676	1.46359
12.2283	1.01761
11.1787	8.2875
8.07339	-1.30238
7.74268	-0.354018
7.76453	0.770351
7.71282	-1.31262
8.74905	-0.344925
10.218	2.44341
11.3534	-0.686802
10.5102	2.66008
12.9202	1.04841
10.6621	4.56735
11.1578	-1.82766
9.38102	-2.87415
15.7102	-0.127596
8.55545	-3.695
13.8966	4.00928
13.7245	-1.58036
12.9559	-0.413944
9.59915	3.4624
8.43376	-5.76302
5.43819	-2.5791
8.15505	0.802992
11.3662	-1.89448
10.9267	-1.37408
10.202	0.33646
16.256	-2.63947
12.6092	-0.395784
9.52337	0.653124
14.5426	-0.758726
7.0281	-9.76741
14.8988	-1.42386
11.8898	-0.015344
9.93927	3.4048
7.43931	1.98663
9.20781	1.27944
13.5195	1.45914
11.6593	3.90666
11.019	3.71808
12.999	5.61343
8.92368	-2.14342
8.75056	1.95511
7.96783	2.68675
6.86505	-2.00521
10.9839	3.2601
12.8301	-0.2946
10.0432	-3.38179
5.63643	3.32918
11.0466	-1.39907
4.49594	-0.752296
8.24289	-0.312344
13.7527	0.172959
